CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
,,,,,C01: Breast Cancer Screening,C02: Colorectal Cancer Screening,C03: Annual Flu Vaccine,C04: Monitoring Physical Activity,C05: Special Needs Plan (SNP) Care Management,C06: Care for Older Adults – Medication Review,C07: Care for Older Adults – Pain Assessment,C08: Osteoporosis Management in Women who had a Fracture,C09: Diabetes Care – Eye Exam,C10: Diabetes Care – Kidney Disease Monitoring,C11: Diabetes Care – Blood Sugar Controlled,C12: Controlling Blood Pressure,C13: Reducing the Risk of Falling,C14: Improving Bladder Control,C15: Medication Reconciliation Post-Discharge,C16: Statin Therapy for Patients with Cardiovascular Disease,C17: Getting Needed Care,C18: Getting Appointments and Care Quickly,C19: Customer Service,C20: Rating of Health Care Quality,C21: Rating of Health Plan,C22: Care Coordination,C23: Complaints about the Health Plan,C24: Members Choosing to Leave the Plan,C25: Health Plan Quality Improvement,C26: Plan Makes Timely Decisions about Appeals,C27: Reviewing Appeals Decisions,C28: Call Center – Foreign Language Interpreter and TTY Availability,D01: Call Center – Foreign Language Interpreter and TTY Availability,D02: Complaints about the Drug Plan,D03: Members Choosing to Leave the Plan,D04: Drug Plan Quality Improvement,D05: Rating of Drug Plan,D06: Getting Needed Prescription Drugs,D07: MPF Price Accuracy,D08: Medication Adherence for Diabetes Medications,D09: Medication Adherence for Hypertension (RAS antagonists),D10: Medication Adherence for Cholesterol (Statins),D11: MTM Program Completion Rate for CMR,D12: Statin Use in Persons with Diabetes (SUPD)
,,,,,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,03/2022 – 06/2022,07/19/2021 – 11/01/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,07/19/2021 – 11/01/2021,07/19/2021 – 11/01/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,03/2022 – 06/2022,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,Not Applicable,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,02/2022 – 05/2022,02/2022 – 05/2022,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,Not Applicable,03/2022 – 06/2022,03/2022 – 06/2022,01/01/2021 – 9/30/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021,01/01/2021 – 12/31/2021
H3828 ,Local CCP ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",Saint Alphonsus Health Plan ,Trinity Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H3832 ,Local CCP ,HAWAII MEDICAL SERVICE ASSOCIATION ,HMSA Akamai Advantage ,Hawaii Medical Service Association ,77%,73%,81%,54%,81%,99%,91%,63%,87%,99%,88%,75%,54%,45%,74%,82%,80,76,88,85,85,83,0.02,3%,Medicare shows only a Star Rating for this topic ,98%,89%,97%,95%,0.02,3%,Medicare shows only a Star Rating for this topic ,83,90,97,87%,89%,88%,84%,86%
H3864 ,Local CCP ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,PacificSource Medicare ,PacificSource ,74%,76%,76%,50%,No data available ,No data available ,No data available ,32%,76%,95%,77%,64%,47%,48%,64%,87%,82,79,94,86,88,86,0.05,7%,Medicare shows only a Star Rating for this topic ,96%,92%,77%,69%,0.05,7%,Medicare shows only a Star Rating for this topic ,85,92,93,87%,88%,88%,CMS identified issues with this plan's data ,82%
H3890 ,Local CCP ,"HOPKINS HEALTH ADVANTAGE, INC. ",Johns Hopkins Advantage MD ,Johns Hopkins Healthcare LLC ,74%,73%,75%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,68%,95%,70%,67%,54%,45%,60%,86%,79,77,87,86,83,85,0.32,10%,Medicare shows only a Star Rating for this topic ,84%,81%,98%,100%,0.32,10%,Medicare shows only a Star Rating for this topic ,83,87,96,85%,87%,86%,86%,84%
H3907 ,Local CCP ,"UPMC HEALTH PLAN, INC. ",UPMC for Life ,UPMC Health System ,77%,75%,74%,45%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,78%,96%,84%,81%,47%,44%,87%,85%,84,81,93,89,91,87,0.04,5%,Medicare shows only a Star Rating for this topic ,97%,97%,95%,95%,0.04,5%,Medicare shows only a Star Rating for this topic ,87,93,99,90%,92%,91%,80%,85%
H3909 ,Local CCP ,QCC INSURANCE COMPANY ,Independence Blue Cross ,"Independence Health Group, Inc. ",75%,78%,82%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,45%,74%,95%,87%,73%,57%,58%,70%,88%,82,78,91,88,88,85,0.14,3%,Medicare shows only a Star Rating for this topic ,97%,90%,97%,97%,0.14,3%,Medicare shows only a Star Rating for this topic ,86,92,99,86%,89%,87%,89%,85%
H3916 ,Local CCP ,HIGHMARK SENIOR HEALTH COMPANY ,Highmark Inc. ,Highmark Health ,77%,77%,79%,47%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,44%,77%,96%,88%,76%,51%,49%,81%,85%,84,80,92,87,89,87,0.04,3%,Medicare shows only a Star Rating for this topic ,99%,98%,100%,100%,0.04,3%,Medicare shows only a Star Rating for this topic ,87,92,99,89%,91%,90%,83%,83%
H3923 ,Local CCP ,CAPITAL ADVANTAGE INSURANCE COMPANY ,Capital Blue Cross ,CAPITAL BLUE CROSS ,74%,78%,81%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,28%,71%,94%,78%,72%,47%,44%,51%,85%,84,82,91,87,89,88,0.04,5%,Medicare shows only a Star Rating for this topic ,95%,95%,91%,85%,0.04,5%,Medicare shows only a Star Rating for this topic ,87,92,96,90%,92%,90%,79%,84%
H3924 ,Local CCP ,GEISINGER INDEMNITY INSURANCE COMPANY ,Geisinger Gold ,Geisinger Health ,67%,70%,76%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,66%,94%,87%,76%,48%,47%,66%,84%,84,82,93,89,88,89,0.07,5%,Medicare shows only a Star Rating for this topic ,100%,95%,81%,82%,0.07,5%,Medicare shows only a Star Rating for this topic ,88,93,94,88%,90%,89%,67%,81%
H3928 ,Local CCP ,AETNA HEALTH INC. (LA) ,Aetna Medicare ,CVS Health Corporation ,71%,75%,69%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,70%,95%,84%,69%,Not enough data available ,Not enough data available ,88%,92%,86,77,90,88,87,86,0.4,27%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,100%,0.4,27%,Medicare shows only a Star Rating for this topic ,86,89,97,83%,86%,83%,78%,82%
H3931 ,Local CCP ,AETNA HEALTH INC. (PA) ,Aetna Medicare ,CVS Health Corporation ,65%,67%,77%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,48%,69%,95%,81%,66%,55%,38%,90%,84%,83,80,90,88,87,87,0.27,21%,Medicare shows only a Star Rating for this topic ,100%,99%,97%,100%,0.27,21%,Medicare shows only a Star Rating for this topic ,86,90,97,86%,88%,87%,75%,84%
H3949 ,Local CCP ,"BRAVO HEALTH PENNSYLVANIA, INC. ",Cigna ,CIGNA ,70%,74%,80%,54%,62%,93%,96%,52%,74%,99%,82%,75%,69%,48%,87%,88%,79,73,87,84,85,84,0.28,14%,Medicare shows only a Star Rating for this topic ,99%,98%,92%,87%,0.28,14%,Medicare shows only a Star Rating for this topic ,85,88,99,85%,87%,85%,83%,89%
H3952 ,Local CCP ,"KEYSTONE HEALTH PLAN EAST, INC. ",Independence Blue Cross ,"Independence Health Group, Inc. ",74%,75%,82%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,41%,72%,96%,84%,77%,60%,45%,79%,87%,82,80,92,88,89,86,0.05,5%,Medicare shows only a Star Rating for this topic ,99%,97%,97%,97%,0.05,5%,Medicare shows only a Star Rating for this topic ,86,91,99,87%,89%,87%,85%,87%
H3954 ,Local CCP ,GEISINGER HEALTH PLAN ,Geisinger Gold ,Geisinger Health ,72%,76%,79%,42%,68%,85%,91%,23%,77%,94%,87%,79%,57%,42%,67%,85%,84,80,92,89,90,89,0.06,9%,Medicare shows only a Star Rating for this topic ,99%,97%,81%,82%,0.06,9%,Medicare shows only a Star Rating for this topic ,89,94,93,88%,90%,89%,66%,84%
H3957 ,Local CCP ,HIGHMARK CHOICE COMPANY ,Highmark Inc. ,Highmark Health ,72%,74%,79%,44%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,38%,80%,98%,87%,80%,54%,48%,89%,87%,85,81,93,88,89,87,0.04,8%,Medicare shows only a Star Rating for this topic ,98%,100%,100%,100%,0.04,8%,Medicare shows only a Star Rating for this topic ,88,93,99,88%,92%,90%,86%,87%
H3959 ,Local CCP ,AETNA HEALTH INC. (PA) ,Aetna Medicare ,CVS Health Corporation ,73%,74%,76%,46%,59%,100%,87%,54%,77%,94%,84%,84%,60%,45%,88%,84%,83,80,90,88,90,87,0.23,10%,Medicare shows only a Star Rating for this topic ,98%,98%,97%,100%,0.23,10%,Medicare shows only a Star Rating for this topic ,88,92,96,88%,90%,89%,82%,85%
H3962 ,Local CCP ,"KEYSTONE HEALTH PLAN CENTRAL, INC. ",Capital Blue Cross ,CAPITAL BLUE CROSS ,69%,68%,79%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,27%,69%,93%,77%,68%,56%,50%,51%,85%,82,79,91,87,88,85,0.07,11%,Medicare shows only a Star Rating for this topic ,99%,91%,91%,85%,0.07,11%,Medicare shows only a Star Rating for this topic ,87,92,96,88%,90%,88%,81%,85%
H3975 ,Local CCP ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",Wellcare ,Centene Corporation ,59%,52%,65%,Plan too new to be measured ,No data available ,No data available ,No data available ,Not enough data available ,58%,95%,62%,61%,Plan too new to be measured ,Plan too new to be measured ,53%,Not enough data available ,81,77,87,86,84,85,1.02,46%,Not enough data available ,Not enough data available ,Not enough data available ,73%,76%,1.02,46%,Not enough data available ,85,90,91,85%,85%,84%,88%,81%
H3979 ,Local CCP ,"GHS HEALTH MAINTENANCE ORGANIZATION, INC. ",Blue Cross and Blue Shield of Oklahoma ,Health Care Service Corporation ,66%,73%,76%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,65%,94%,76%,70%,43%,46%,89%,76%,86,82,90,87,86,87,0.13,18%,Medicare shows only a Star Rating for this topic ,96%,94%,95%,92%,0.13,18%,Medicare shows only a Star Rating for this topic ,83,91,97,82%,88%,87%,89%,81%
H4003 ,Local CCP ,"MMM HEALTHCARE, LLC ",Medicare y Mucho Mas ,"Elevance Health, Inc. ",90%,90%,59%,54%,91%,100%,99%,92%,92%,100%,90%,88%,60%,48%,89%,94%,78,70,89,88,93,83,0.14,12%,Medicare shows only a Star Rating for this topic ,99%,96%,92%,87%,0.14,12%,Medicare shows only a Star Rating for this topic ,93,91,92,85%,86%,78%,95%,95%
H4004 ,Local CCP ,"MMM HEALTHCARE, LLC ",PMC Medicare Choice ,"Elevance Health, Inc. ",88%,95%,53%,48%,88%,100%,100%,92%,90%,99%,87%,92%,61%,51%,90%,95%,80,73,89,89,94,85,0.11,14%,Medicare shows only a Star Rating for this topic ,100%,96%,92%,87%,0.11,14%,Medicare shows only a Star Rating for this topic ,92,92,92,87%,87%,82%,93%,95%
H4005 ,Local CCP ,"TRIPLE S ADVANTAGE, INC. ",Triple-S Advantage ,Guidewell Mutual Holding Corporation ,77%,84%,60%,60%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,58%,80%,99%,83%,79%,57%,54%,51%,82%,76,63,89,88,90,81,0.17,6%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,0.17,6%,Medicare shows only a Star Rating for this topic ,91,92,95,86%,87%,79%,91%,83%
H4007 ,Local CCP ,"HUMANA HEALTH PLANS OF PUERTO RICO, INC. ",Humana ,Humana Inc. ,84%,87%,60%,56%,69%,97%,99%,69%,80%,100%,87%,86%,63%,Not enough data available ,84%,90%,82,71,90,89,92,85,0.12,23%,Medicare shows only a Star Rating for this topic ,100%,93%,95%,98%,0.12,23%,Medicare shows only a Star Rating for this topic ,92,91,90,87%,87%,81%,97%,92%
H4036 ,Local CCP ,"ANTHEM INSURANCE COMPANIES, INC. ",Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",80%,81%,80%,56%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,76%,94%,80%,66%,57%,48%,72%,83%,83,78,91,88,90,86,0.07,1%,Medicare shows only a Star Rating for this topic ,88%,97%,98%,98%,0.07,1%,Medicare shows only a Star Rating for this topic ,89,91,89,89%,90%,88%,60%,82%
H4045 ,Local CCP ,SANTA CLARA COUNTY HEALTH AUTHORITY ,Santa Clara Family Health Plan ,SANTA CLARA COUNTY HEALTH AUTHORITY ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H4054 ,Local CCP ,"PROVIDER PARTNERS HEALTH PLAN OF TEXAS, INC. ",Provider Partners Health Plans ,"Rifkin Managed Care Holding, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,91%,92%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H4073 ,Local CCP ,"WELLCARE HEALTH INSURANCE OF NORTH CAROLINA, INC. ",Wellcare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,73%,78%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H4091 ,Local CCP ,"SIMPRA ADVANTAGE, INC. ",Simpra Advantage ,"Associated Care Ventures, Inc. ",20%,48%,Plan too small to be measured ,No data available ,91%,82%,96%,Not enough data available ,62%,94%,75%,68%,No data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.09,4%,Not enough data available ,Not enough data available ,Not enough data available ,100%,94%,0.09,4%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,95,88%,89%,91%,94%,88%
H4093 ,Local CCP ,"PROVIDER PARTNERS HEALTH PLAN OF PENNSYLVANIA, INC ",Provider Partners Health Plans ,"Rifkin Managed Care Holding, LLC ",Not enough data available ,95%,Plan too small to be measured ,No data available ,95%,100%,100%,Not enough data available ,90%,100%,No data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,90%,94%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,84%,81%,82%,98%,88%
H4094 ,Local CCP ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",73%,73%,71%,58%,81%,90%,89%,Not enough data available ,85%,95%,79%,73%,61%,Not enough data available ,47%,86%,73,73,85,Not enough data available ,84,Not enough data available ,0.8,37%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.8,37%,Medicare shows only a Star Rating for this topic ,84,Not enough data available ,99,86%,88%,84%,98%,81%
H4140 ,Local CCP ,"DOCTORS HEALTHCARE PLANS, INC. ","Doctors HealthCare Plans, Inc. ","DOCTORS HEALTHCARE PLANS, INC. ",78%,58%,61%,66%,86%,86%,85%,25%,74%,97%,86%,80%,Not enough data available ,Not enough data available ,58%,76%,81,73,94,92,93,88,0.14,21%,Medicare shows only a Star Rating for this topic ,100%,77%,95%,95%,0.14,21%,Medicare shows only a Star Rating for this topic ,92,92,87,83%,86%,77%,89%,86%
H4141 ,Local CCP ,"HUMANA EMPLOYERS HEALTH PLAN OF GEORGIA, INC. ",Humana ,Humana Inc. ,72%,77%,64%,60%,83%,94%,98%,39%,75%,96%,84%,73%,56%,36%,73%,86%,82,78,90,87,88,86,0.16,25%,Medicare shows only a Star Rating for this topic ,98%,98%,100%,100%,0.16,25%,Medicare shows only a Star Rating for this topic ,88,91,88,84%,86%,85%,86%,85%
H4152 ,Local CCP ,BLUE CROSS & BLUE SHIELD OF RHODE ISLAND ,Blue Cross & Blue Shield of Rhode Island ,Blue Cross & Blue Shield of Rhode Island ,82%,82%,84%,52%,No data available ,No data available ,No data available ,30%,80%,98%,88%,80%,54%,53%,76%,87%,83,79,92,87,89,85,0.05,3%,Medicare shows only a Star Rating for this topic ,100%,98%,97%,100%,0.05,3%,Medicare shows only a Star Rating for this topic ,88,91,97,89%,91%,89%,90%,90%
H4161 ,Local CCP ,BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN ,Anthem Blue Cross Partnership Plan ,"Elevance Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H4172 ,Local CCP ,"NHC ADVANTAGE, LLC ",NHC Advantage ,"Missouri Healthcare Advisors, LLC ",Not enough data available ,71%,Plan too small to be measured ,No data available ,93%,90%,98%,Not enough data available ,No data available ,100%,No data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.09,4%,Not enough data available ,Not enough data available ,Not enough data available ,95%,98%,0.09,4%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,93,94%,89%,94%,97%,86%
